ICMMID,Confidence.Factor,Mine.Name,Group.Names,Latitude,Longitude,Asset.Type,Country.or.Region,Primary.Commodity,Secondary.Commodity,Other.Commodities
ICMM12970,Moderate,Qianpaishan Mine,NA,30.466111000000001,117.608056,Mine,China,iron ore,NA,NA
ICMM12971,High,Zhaocun Mine,Zhaocun Mine;Lead Sun,38.957895000000001,112.938883,Mine,China,iron ore,rutile,NA
ICMM12972,Moderate,Xindaxin Minerals Xiangyu Mine,NA,38.950277999999997,113.451389,Mine,China,iron ore,NA,NA
ICMM12973,Moderate,Acerias Paz del Rio El Uvo Mine,NA,6.0175450000000001,-72.655117,Mine,Colombia,iron ore,NA,NA
ICMM12974,High,Ivindo Belinga Iron Ore Project Mine,Ivindo Belinga Iron Ore Project Mine;Belinga,1.1479435,13.195634,Mine,Gabon,iron ore,NA,NA
ICMM12975,High,Kiriburu,SAIL Kiriburu Mine;Kiriburu;Kiriburu,22.072078000000001,85.26706367,Mine,India,iron ore,NA,NA
ICMM12976,High,Vedanta Bicholim Mine,Vedanta Bicholim Mine;Bicholim;Sirigao,15.60572133,73.91081033,Mine,India,iron ore,NA,NA
ICMM12977,Moderate,ESL Nadidih (Bico) Mine,ESL Nadidih (Bico) Mine;ESL Nadidih Mine,21.967070499999998,85.2589505,Mine,India,iron ore,NA,NA
ICMM12978,High,Bolani,SAIL Bolani Mine;SAIL Meghahatuburu Mine;Bolani;Meghahatuburu;Bolani;Bolani (OMDC),22.104646280000001,85.2940344,Mine,India,iron ore,manganese,NA
ICMM12979,Moderate,PTI Bondra Mine,PTI Bondra Mine;PTG Sailetembo Suctolim Mine,15.361948999999999,74.1611475,Mine,India,iron ore,NA,NA
ICMM12980,High,SAIL Manoharpur (Dhobil) Mine,SAIL Manoharpur (Dhobil) Mine;Chiria;Manoharpur,22.262293,85.2735105,Mine,India,iron ore,NA,NA
ICMM12981,High,OMC Daitari Mine,OMC Daitari Mine;Daitari,21.104580500000001,85.8071675,Mine,India,iron ore,NA,NA
ICMM12982,High,Donimalai,NMDC Donimalai Mine;JSW Steel Ubbalagundi Mine;Kirloskar Bharath Sandur Mine;Shree Gavisiddeshwara Minerals Sandur Mine;HR Gaviappa Navalutti Mine;Donimalai;Vijayanagar;Donimalai,15.050084379999999,76.62433975,Mine,India,iron ore,NA,NA
ICMM12983,High,PTAL Raikela and Tantra Mine,PTAL Raikela and Tantra Mine;Geetarani Mohanty Raikela Mine;JSPL TRB Mine;SAIL Taldih Mine;SN Mohanty KJST Mine;Grewal Minerals Raikela Mine;National Enterprises Raikela Mine;Taldih;Tensa;Odisha Pellet Plant,21.885521199999999,85.1772487,Mine;Plant,India,iron ore,NA,NA
ICMM12984,High,AMNS Ghoraburhani Sagasahi Mine,AMNS Ghoraburhani Sagasahi Mine;JSW Steel Nuagaon Mine;Rungta Sons Oraghat Mine;Rungta Sons Sanindpur Mine;National Enterprises Adaghat Mine;Grewal Minerals Sanindpur Mine;YSPL Kolmong Mine;Ghoraburhani Sagasahi;Nuagaon,21.940822109999999,85.30238278,Mine,India,iron ore,NA,NA
ICMM12985,High,Gua Mines,SAIL Gua (Duarguiburu) Mine;Gua Mines;Gua,22.213970669999998,85.354917,Mine,India,iron ore,manganese,NA
ICMM12986,High,OMC Guali Mine,OMC Guali Mine;Guali;Guali,21.99417167,85.30975367,Mine,India,iron ore,NA,NA
ICMM12987,High,Nathurmal Harvalem Mine,Nathurmal Harvalem Mine;Sesa Sterlite Sanquelim Mine;Cosme Costa Gaval Sonshi Mine;VG Quenim Sonshi Mine;Cudnem;Sonshi,15.539165499999999,74.03461817,Mine,India,iron ore,NA,NA
ICMM12988,High,SAIL Dalli Mine,SAIL Dalli Mine;Dalli Rajhara,20.570498000000001,81.022294,Mine,India,iron ore,NA,NA
ICMM12989,High,Joda East + Khondbond,Tata Steel Joda East Mine;Joda East + Khondbond;Joda East,22.00996567,85.43405233,Mine,India,iron ore,NA,NA
ICMM12990,Moderate,NKPK Ghatkuri Mine,NA,22.136431999999999,85.342913,Mine,India,iron ore,NA,NA
ICMM12991,High,SAIL Kalta Mine,SAIL Kalta Mine;Kalta,21.973189000000001,85.212699,Mine,India,iron ore,NA,NA
ICMM12992,High,OMC Kurmitar Mine,OMC Kurmitar Mine;Kurmitar,21.753879999999999,85.16071,Mine,India,iron ore,NA,NA
ICMM12993,High,Katamati,JSPL Murgabeda Mine;Tata Steel Noamundi Mine;Tarini Deojhar Mine;AMNS Thakurani Mine;Tata Steel Katamati Mine;DR Patnaik Murgabeda Mine;Katamati;Noamundi;Thakurani;Noamundi;Barbil;Thakurani;Katamati,22.11800405,85.46544258,Mine,India,iron ore,NA,NA
ICMM12994,Moderate,Nadeem Minerals Donimalai Mine,NA,15.087332,76.601106,Mine,India,iron ore,NA,NA
ICMM12995,Moderate,NINL Koira Mine,NA,21.853172000000001,85.337922,Mine,India,iron ore,NA,NA
ICMM12996,Moderate,KCCL Putulpani Mine,NA,21.658659,85.495415,Mine,India,iron ore,NA,NA
ICMM12997,High,SAIL Rajhara Mine,SAIL Rajhara Mine;Rajhara,20.569375000000001,81.095008000000007,Mine,India,iron ore,NA,NA
ICMM12998,Moderate,SMIORE Deogiri Mine,SMIORE Deogiri Mine;NMDC Kumaraswamy Mine,15.000144499999999,76.5959285,Mine,India,iron ore,NA,NA
ICMM12999,High,DB Siljora Kalimati Mine,DB Siljora Kalimati Mine;Silijora Kalimati,21.885000999999999,85.377236,Mine,India,iron ore,manganese,NA
ICMM13000,High,Prakash Industries Sirkagutu Mine,Prakash Industries Sirkagutu Mine;MESCO Malangtoli Mine;Malangtoli,21.789701000000001,85.31835333,Mine,India,iron ore,NA,NA
ICMM13001,High,BC Dagara Sulaipat Mine,BC Dagara Sulaipat Mine;Mayurbhanj,22.143499500000001,86.2211085,Mine,India,iron ore,NA,NA
ICMM13002,Moderate,KSMCL Thimmappanagudi Mine,KSMCL Thimmappanagudi Mine;HG Rangangoud Thimmappanagudi Mine,15.143245,76.532768,Mine,India,iron ore,NA,NA
ICMM13003,High,SB Minerals Venkatagiri Mine,SB Minerals Venkatagiri Mine;RMML Iyli Gurunathappa Mine;SA Thwab Sandur Mine;JSW Steel Dharmapura Mine;ZTC Dharmapur Mine;Lakshmi Minerals Venkatgiri Mine;Lakshmi Minerals Jaisinghpur Mine;MSPL Vyasanakere Mine;MSPL Ramdev Mine;RMML Sachidananda Mine;Vyasankere;Iyli Gurunath;Sachidananda;RMPL;Vyasankere;Vyasanakere,15.17803956,76.42522181,Mine,India,iron ore,NA,NA
ICMM13004,High,KMSCL Jambunathanahall Mine,KMSCL Jambunathanahall Mine;GGB Jambunatha Mine;PVS Pathikonda Mine;HN Premkumar Kallahalli Mine;Auro Minerals RKDR Mine;RBSSN Sankalapuram Mine;PB Setty Karadikolla Suresh Mine;Hospet;Pathikonda;KMMI Group,15.224963000000001,76.4270386,Mine,India,iron ore,NA,NA
ICMM13005,High,EMIL Koira Mine,EMIL Koira Mine;JSW Steel Narayanposhi Mine;JN Patnaik Bhanjapali Mine;SN Mohanty Nuagaon Mine;Koira;Naryanposhi;Koira (OMC);Narayanposhi,21.910759250000002,85.23251813,Mine,India,iron ore,manganese,NA
ICMM13006,High,Patnaik Minerals Mahulsukha Mine,Patnaik Minerals Mahulsukha Mine;Mohulsukh,21.7925565,85.1494145,Mine,India,iron ore,manganese,NA
ICMM13007,Moderate,NMDC Bailadila Bacheli Deposit 5 Mine,NA,18.676037000000001,81.187778,Mine,India,iron ore,NA,NA
ICMM13008,High,Barsua Tardih Karta,SAIL Barsua Mine;Barsua Tardih Karta;Barsua,21.868829999999999,85.14991087,Mine,India,iron ore,NA,NA
ICMM13009,Moderate,JSW Steel Bhadra Mine,JSW Steel Bhadra Mine;JSW Steel Tunga Mine,15.1057845,76.631819,Mine,India,iron ore,NA,NA
ICMM13010,High,Tata Steel Joda West Mine,Tata Steel Joda West Mine;OMC Roida C Mine;Roida Bhadrasi,22.03041,85.39779,Mine,India,iron ore,manganese,NA
ICMM13011,Moderate,Rovieng Project Mine,NA,13.358171,105.114583,Mine,Cambodia,iron ore,NA,NA
ICMM13012,Moderate,JSW Steel Rama Mine,NA,15.121743,76.468844,Mine,India,iron ore,NA,NA
ICMM13013,Moderate,Kirloskar Chitradurga Mine,NA,13.92395,76.41289,Mine,India,iron ore,NA,NA
ICMM13014,High,SAIL Mahamaya Dulki Mine,SAIL Mahamaya Dulki Mine;Mahamaya,20.485863500000001,80.988702,Mine,India,iron ore,NA,NA
ICMM13015,Moderate,SAIL Rowghat Mine,NA,19.747478999999998,81.139969,Mine,India,iron ore,NA,NA
ICMM13016,Moderate,PT Karya Usaha Aneka Tambang Solok Mine,NA,-0.87545099999999998,100.678977,Mine,Indonesia,iron ore,NA,NA
ICMM13017,Moderate,PT Gamindra Mitra Kesuma West Pasaman Mine,NA,0.236595,99.627639,Mine,Indonesia,iron ore,NA,NA
ICMM13018,Moderate,PT Dharmapower Bersama Solok Mine,PT Dharmapower Bersama Solok Mine;PT Arosuka Mandiri Solok Mine,-0.91455750000000002,100.7436375,Mine,Indonesia,iron ore,NA,NA
ICMM13019,Moderate,Kulon Progo Iron Sand Mine,NA,-7.6450849999999999,110.026908,Mine,Indonesia,iron ore,NA,NA
ICMM13020,High,Earthstone Nalo Baru Mine,Earthstone Nalo Baru Mine;Nalo Baru,-2.015015,102.069308,Mine,Indonesia,iron ore,NA,NA
ICMM13021,High,Sabanour Baba Ali Mine,Sabanour Baba Ali Mine;Baba Ali Galali,34.934961999999999,48.1785445,Mine,Iran,iron ore,NA,NA
ICMM13022,High,Choghart Mine,Choghart Mine;Choghart;Bafgh e Yazd,31.699655,55.46987433,Mine,Iran,iron ore,NA,NA
ICMM13023,High,Gol Gohar Mine,Gol Gohar Mine;Gole Gohar;Gol Gohar Pellet Plant,29.093899329999999,55.323808,Mine;Plant,Iran,iron ore,NA,NA
ICMM13024,High,Bafq Mining Mishdovan Mine,Bafq Mining Mishdovan Mine;Mishdovan,31.843796000000001,55.517874,Mine,Iran,iron ore,NA,NA
ICMM13025,Moderate,Bafq Mining Northern Anomaly Mine,NA,31.774777,55.426725,Mine,Iran,iron ore,NA,NA
ICMM13026,High,NISCO Sangan Mine,NISCO Sangan Mine;Sangan,34.476917499999999,60.4492885,Mine,Iran,iron ore,NA,NA
ICMM13027,Moderate,West Alborz Steel Co Zaker Mine,NA,36.654100999999997,48.750307,Mine,Iran,iron ore,NA,NA
ICMM13028,Moderate,IMPASCO Jalal Abad Mine,NA,31.012702999999998,56.425347,Mine,Iran,iron ore,NA,NA
ICMM13029,High,Chadormalu Mine,Chadormalu Mine;Chadormalu,32.297279000000003,55.5200055,Mine,Iran,iron ore,NA,NA
ICMM13030,Moderate,Sabanour Gulali Mine,NA,34.991567000000003,47.911152,Mine,Iran,iron ore,NA,NA
ICMM13031,Moderate,Sabanour Shahrak Mine,NA,36.374533999999997,47.546894,Mine,Iran,iron ore,NA,NA
ICMM13032,Moderate,Kimia Maaden Sepahan Mine,NA,36.338456999999998,47.537263,Mine,Iran,iron ore,NA,NA
ICMM13033,Moderate,Isua Iron Ore Project Mine,NA,64.5,-50,Mine,Greenland,iron ore,NA,NA
ICMM13034,Moderate,Vietnam Company of Economic Cooperation Khammouane Mine,NA,17.308229000000001,105.919497,Mine,Laos,iron ore,NA,NA
ICMM13035,Moderate,SSGPO Sokolovskoi Sarbai Complex Mine,NA,53.022683000000001,63.141665,Mine,Kazakhstan,iron ore,NA,NA
ICMM13036,Moderate,SSGPO Kacharsky Mine,NA,53.376666999999998,62.935556,Mine,Kazakhstan,iron ore,NA,NA
ICMM13037,Moderate,Orken Atasu Mine,NA,48.02664,70.799279,Mine,Kazakhstan,iron ore,NA,NA
ICMM13038,Moderate,MMI Kaecheon Mine,NA,39.699741000000003,125.950099,Mine,North Korea,iron ore,NA,NA
ICMM13039,Moderate,MMI Jaeryeong Mine,NA,38.415771999999997,125.670857,Mine,North Korea,iron ore,NA,NA
ICMM13040,Moderate,Gimpex Houaphanh Mine,NA,20.614723000000001,104.145658,Mine,Laos,iron ore,NA,NA
ICMM13041,Moderate,ArcelorMittal Liberia Western Range Complex Mine,NA,7.4454859999999998,-8.640608,Mine,Liberia,iron ore,NA,NA
ICMM13042,Moderate,China Union Investment Bong Mine,NA,6.8123940000000003,-10.282094,Mine,Liberia,iron ore,NA,NA
ICMM13043,High,Baowu Bomi Hills Mine,Baowu Bomi Hills Mine;Western Cluster,6.8979984999999999,-10.825035,Mine,Liberia,iron ore,NA,NA
ICMM13044,High,NLMK Stoilensky Mine,NLMK Stoilensky Mine;Stoylensky GOK,51.264560500000002,37.7269435,Mine,Russia,iron ore,NA,NA
ICMM13045,High,Sishen Mine,Sishen Iron;Sishen Mine;Sishen;Khumani;Sishen,-27.748031999999998,22.999551,Mine,South Africa,iron ore,NA,NA
ICMM13046,Moderate,Handuk Sineyemi Mine,NA,37.192557000000001,128.671695,Mine,South Korea,iron ore,NA,NA
ICMM13047,High,Alquife Mine,Alquife Mine;Alquife;Marquesado,37.190787,-3.114476,Mine,Spain,iron ore,NA,NA
ICMM13048,Moderate,Fodikwan Mine,NA,21.747662999999999,36.737598,Mine,Sudan,iron ore,NA,NA
ICMM13049,Moderate,PTK Mining Phu Ang Mine,PTK Mining Phu Ang Mine;PTK Mining Phu Hia Mine,17.374881999999999,101.7971525,Mine,Thailand,iron ore,NA,NA
ICMM13050,High,VTM Quy Xa Mine,VTM Quy Xa Mine;Quy Xa,22.132628,104.2707425,Mine,Vietnam,iron ore,NA,NA
ICMM13051,High,TIC Thach Khe Mine,TIC Thach Khe Mine;Thach Khe,18.413622499999999,105.956399,Mine,Vietnam,iron ore,NA,NA
ICMM13052,Moderate,Chom Vung Tay Mine,NA,21.62941,105.875376,Mine,Vietnam,iron ore,NA,NA
ICMM13053,Moderate,TISCO Nguom Chang Mine,NA,22.809021000000001,106.076852,Mine,Vietnam,iron ore,NA,NA
ICMM13054,Moderate,TISCO Phuc Ninh Thuyen Quang Mine,NA,22.210175,104.45618,Mine,Vietnam,iron ore,NA,NA
ICMM13055,Moderate,TISCO Tien Bo Mine,NA,21.762754000000001,105.331111,Mine,Vietnam,iron ore,NA,NA
ICMM13056,High,TISCO Trai Cau Mine,TISCO Trai Cau Mine;Thac Lac;Trai Cau,21.590318,105.9617257,Mine,Vietnam,iron ore,NA,NA
ICMM13057,High,Kaunisvaara Mine,Kaunisvaara Mine;Kaunisvaara;Kaunisvaara,67.415918129999994,23.335154030000002,Mine,Sweden,iron ore,NA,NA
ICMM13058,High,LKAB Mertainen Mine,LKAB Mertainen Mine;Mertainen,67.706410000000005,20.786539,Mine,Sweden,iron ore,NA,NA
ICMM13059,High,SDD Djerissa Mine,SDD Djerissa Mine;Djerissa,35.8404265,8.6423425,Mine,Tunisia,iron ore,NA,NA
ICMM13060,Moderate,SDD Boukchiba Mine,NA,37.034799,9.111824,Mine,Tunisia,iron ore,NA,NA
ICMM13061,Moderate,SDD Hamima Mine,NA,35.913936,8.342452,Mine,Tunisia,iron ore,NA,NA
ICMM13062,Moderate,SDD Maktaa El Haddid Mine,NA,37.034007000000003,9.035449,Mine,Tunisia,iron ore,NA,NA
ICMM13063,Moderate,SDD Tamera Mine,NA,37.055906999999998,9.101582,Mine,Tunisia,iron ore,NA,NA
ICMM13064,High,Ozkoyuncu Attepe Mine,Ozkoyuncu Attepe Mine;Attepe,37.956780000000002,35.63829,Mine,Turkey,iron ore,NA,NA
ICMM13065,High,Demir Export Cetinkaya Mine,Demir Export Cetinkaya Mine;Sivas Ã‡etinkaya;Elkondu,39.230090330000003,37.69850067,Mine,Turkey,iron ore,NA,NA
ICMM13066,High,Demir Export Divrigi Mine,Demir Export Divrigi Mine;Divrigi,39.449894999999998,38.1102455,Mine,Turkey,iron ore,NA,NA
ICMM13067,Moderate,Hestas GÃ¶zaydÄ±n Mine,NA,39.204028000000001,38.385085,Mine,Turkey,iron ore,NA,NA
ICMM13068,High,Ermaden Hasancelebi Mine,Ermaden Hasancelebi Mine;Hasancelebi,38.940423000000003,37.878439,Mine,Turkey,iron ore,NA,NA
ICMM13069,Moderate,Havadan Yoresi Mine,NA,38.149469000000003,35.422694,Mine,Turkey,iron ore,NA,NA
ICMM13070,Moderate,Ozce Maden Kesikkopru Mine,NA,39.349032999999999,33.388066,Mine,Turkey,iron ore,NA,NA
ICMM13071,High,AKSU Kucuk Egmir Mine,AKSU Kucuk Egmir Mine;Balikesir Kucuk Egmir,39.601222,27.247346,Mine,Turkey,iron ore,NA,NA
ICMM13072,Moderate,Oreks Mine,NA,38.096079000000003,35.277989,Mine,Turkey,iron ore,NA,NA
ICMM13073,Moderate,Ozkoyuncu Mentes Mine,NA,37.993913999999997,35.624282,Mine,Turkey,iron ore,NA,NA
ICMM13074,Moderate,Ermaden Bingol Avnik Mine,NA,38.918692999999998,40.529435,Mine,Turkey,iron ore,NA,NA
ICMM13075,High,Ferrexpo Belanovskoye Mine,Ferrexpo Belanovskoye Mine;Belanovskoye,49.152502499999997,33.6971585,Mine,Ukraine,iron ore,NA,NA
ICMM13076,Moderate,Sukha Balka Frunze Mine,NA,47.833329999999997,33.16667,Mine,Ukraine,iron ore,NA,NA
ICMM13077,High,KZRK Kryvorizka Mine,KZRK Kryvorizka Mine;Central GOK,48.082348500000002,33.5030035,Mine,Ukraine,iron ore,NA,NA
ICMM13078,High,KZRK Ternivska Mine,KZRK Ternivska Mine;Metinvest Northern Mine;Northern GOK;Pervomayskoye,48.120299500000002,33.55051175,Mine,Ukraine,iron ore,uranium,NA
ICMM13079,High,Ferrexpo Yeristovskoye Mine,Ferrexpo Yeristovskoye Mine;Yeristovskoye,49.098253999999997,33.6761305,Mine,Ukraine,iron ore,NA,NA
ICMM13080,Moderate,Sukha Balka Yuvileyna Mine,NA,48.031829000000002,33.466107,Mine,Ukraine,iron ore,NA,NA
ICMM13081,Moderate,AntÃ´nio Dias Mine,NA,-19.547948999999999,-43.018538,Mine,Brazil,iron ore,NA,NA
ICMM13082,Moderate,BEMISA Baratinha Mine,NA,-19.564705,-42.738902,Mine,Brazil,iron ore,NA,NA
ICMM13083,Moderate,FLAPA Barra Mine,NA,-20.027692999999999,-43.591602,Mine,Brazil,iron ore,NA,NA
ICMM13084,Moderate,MR Bau Mine,NA,-20.011369999999999,-43.572823,Mine,Brazil,iron ore,NA,NA
ICMM13085,High,Dabaoshan Mine,Dabaoshan Mine;Dabaoshan,24.5606255,113.716552,Mine,China,iron ore,copper,lead;molybdenum;zinc
ICMM13086,High,Northshore Mine,Cleveland Cliffs Northshore Mine;Northshore;Northshore;Northshore,47.661934330000001,-91.916108,Mine,United States,iron ore,NA,NA
ICMM13087,High,CalPortland Baxter Mine,CalPortland Baxter Mine;Baxter,35.053305000000002,-116.30513,Mine,United States,iron ore,NA,NA
ICMM13088,Moderate,Gema Impak Ibam Mine,NA,3.153686,102.578611,Mine,Malaysia,iron ore,NA,NA
ICMM13089,Moderate,SNIM Rouessa Mine,NA,22.66667,-12.66667,Mine,Mauritania,iron ore,NA,NA
ICMM13090,High,SNIM Mines,SNIM Guelb Rhein Mine;SNIM Mines,22.875969000000001,-12.310324,Mine,Mauritania,iron ore,NA,NA
ICMM13091,High,SNIM M'Haoudat Mine,SNIM M'Haoudat Mine;M'Haoudat,22.945103499999998,-12.0469435,Mine,Mauritania,iron ore,NA,NA
ICMM13092,High,Las Encinas Complex Mine,Las Encinas Complex Mine;Las Encinas Pellet Plant,19.254386,-103.532353,Mine;Plant,Mexico,iron ore,NA,NA
ICMM13093,High,Heishanzhuang Mine,Heishanzhuang Mine;Heishanzhuang;Houwang,39.093199329999997,113.1306317,Mine,China,iron ore,NA,NA
ICMM13094,Moderate,Bahatera Parmaslogam Rasharta Sokor Mine,NA,5.6466810000000001,102.063031,Mine,Malaysia,iron ore,NA,NA
ICMM13095,Moderate,Berlian Impresif Sungai Petani Mine,Berlian Impresif Sungai Petani Mine;Bestagold Resources Merbok Mine;SP Mega Mineral Merbok Mine,5.732386,100.4394207,Mine,Malaysia,iron ore,NA,NA
ICMM13096,Moderate,Southern Alliance Maokil Mine,NA,2.0772189999999999,102.822643,Mine,Malaysia,iron ore,NA,NA
ICMM13097,Moderate,Limemax Pelepah Kanan Mine,NA,1.8167740000000001,103.829968,Mine,Malaysia,iron ore,NA,NA
ICMM13098,Moderate,Permodalan Kedah Gunrun Mine,NA,5.7672470000000002,100.49201,Mine,Malaysia,iron ore,NA,NA
ICMM13099,Moderate,SMGB Group Galas Mine,NA,4.8906650000000003,101.988025,Mine,Malaysia,iron ore,NA,NA
ICMM13100,Moderate,ZCM Resources Jerantut Mine,NA,3.945811,102.733594,Mine,Malaysia,iron ore,NA,NA
ICMM13101,Moderate,EVRAZ Sobstvenno Kachkanarskoye Mine,NA,58.778708999999999,59.385442,Mine,Russia,iron ore,NA,NA
ICMM13102,High,Darkhan Tumurtolgoi Mine,Darkhan Tumurtolgoi Mine;TemurTolgoi,49.304661500000002,106.179571,Mine,Mongolia,iron ore,NA,NA
ICMM13103,Moderate,Genluiching Barangay Handalamanun Mine,NA,9.8611590000000007,123.034538,Mine,Philippines,iron ore,NA,NA
ICMM13104,Moderate,Bold Tumur Bayan Gol Mine,NA,49.645868,107.013853,Mine,Mongolia,iron ore,NA,NA
ICMM13105,Moderate,Mines Del Rif Nador Mine,NA,35.209099000000002,-3.007824,Mine,Morocco,iron ore,NA,NA
ICMM13106,Moderate,LF Resources Sungai Petani Mine,NA,5.6391540000000004,100.55048,Mine,Malaysia,iron ore,NA,NA
ICMM13107,High,MEC Pinpet Mine,MEC Pinpet Mine;Pang Pet,20.735732500000001,97.120404,Mine,Myanmar,iron ore,copper,uranium
ICMM13108,Moderate,Ore Asia Camachin Mine,NA,15.090707,121.22605,Mine,Philippines,iron ore,NA,NA
ICMM13109,High,MMI Musan Mine,MMI Musan Mine;Musan,42.239481400000003,129.263597,Mine,North Korea,iron ore,NA,NA
ICMM13110,Moderate,MMI Oryong Mine,NA,42.297362999999997,129.363779,Mine,North Korea,iron ore,NA,NA
ICMM13111,High,Catalina Resources Nelson Bay River Mine,Catalina Resources Nelson Bay River Mine;Nelson Bay River,-41.153888500000001,144.7444835,Mine,Australia,iron ore,NA,NA
ICMM13112,High,Apurimac Mine,Apurimac Mine;Apurimac,-13.707625,-73.3397975,Mine,Peru,iron ore,NA,NA
ICMM13113,High,MMI Eunryul Mine,MMI Eunryul Mine;Unyul,38.590208500000003,125.1446835,Mine,North Korea,iron ore,NA,NA
ICMM13114,Moderate,BME Pachin Koh Nokkundi Mine,NA,29.194241000000002,62.913803,Mine,Pakistan,iron ore,NA,NA
ICMM13115,High,EVRAZ Sheregesh Mine,EVRAZ Sheregesh Mine;Evrazruda,52.917385500000002,87.9946155,Mine,Russia,iron ore,NA,NA
ICMM13116,High,GRK Alatau Teisky Mine,GRK Alatau Teisky Mine;Teisky;Teysky,53.275337999999998,89.58948567,Mine,Russia,iron ore,NA,NA
ICMM13117,Moderate,VGOK Yestyuninsky Mine,NA,57.970801999999999,59.856015,Mine,Russia,iron ore,NA,NA
ICMM13118,High,Bacheli Complex,NMDC Bailadila Bacheli Deposit 10 Mine;NMDC Bailadila Bacheli Deposit 11A Mine;Bacheli Complex,18.692800630000001,81.2203193,Mine,India,iron ore,NA,NA
ICMM13119,High,Savage River Mine,Grange Savage River Mine;Savage River;Savage River;Savage River Pellet Plant,-41.489505149999999,145.2006273,Mine,Australia,iron ore,nickel ,vanadium
ICMM13120,Moderate,GMIS Badampahar Mine,NA,22.068628,86.122735,Mine,India,iron ore,NA,NA
ICMM13121,High,Bakalskoye Complex Mine,Bakalskoye Complex Mine;Bakalskiye Rudniki;Bakal,54.924531000000002,58.80254133,Mine,Russia,iron ore,NA,NA
ICMM13122,High,Metalloinvest Lebedinsky Mine,Metalloinvest Lebedinsky Mine;Lebedinsky,51.283189999999998,37.630168,Mine,Russia,iron ore,NA,NA
ICMM13123,High,KS GOK Sutarskoye Mine,KS GOK Sutarskoye Mine;Kimkanskoye and Sutarskoye,48.958112,131.489067,Mine,Russia,iron ore,NA,NA
ICMM13124,Moderate,Timir Tayezhnoye Mine,NA,57.686438000000003,125.333694,Mine,Russia,iron ore,NA,NA
ICMM13125,High,Abazinskiy Mine,Abazinskiy Mine;Abakanskoye,52.670169999999999,90.0707855,Mine,Russia,iron ore,NA,NA
ICMM13126,High,EVRAZ Kazskaya Mine,EVRAZ Kazskaya Mine;Kazskoye,53.116768999999998,87.577976,Mine,Russia,iron ore,NA,NA
ICMM13127,High,CSN Casa de Pedra Mine,CSN Casa de Pedra Mine;CSN Engenho Mine;Casa de Pedra,-20.464700669999999,-43.919336,Mine,Brazil,iron ore,NA,NA
ICMM13128,Moderate,JDVC Resources Corporation Offshore Mine,NA,18.344083999999999,122.042252,Mine,Philippines,iron ore,NA,NA
ICMM13129,Moderate,EMPABRA Corumi Mine,NA,-19.938825000000001,-43.886341,Mine,Brazil,iron ore,NA,NA
ICMM13130,High,Shougang Marcona Mine,Shougang Marcona Mine;Marcona;Marcona,-15.205930670000001,-75.11568133,Mine,Peru,iron ore,copper,gold
ICMM13131,High,Marampa Mine,Marampa Mine;Marampa,8.6848185000000004,-12.4975965,Mine,Sierra Leone,iron ore,NA,NA
ICMM13132,High,Kingho Tonkolili Mine,Kingho Tonkolili Mine;Sierra Leone,8.9870614999999994,-11.7123465,Mine,Sierra Leone,iron ore,gold,NA
ICMM13133,Moderate,Manganore Mine,NA,-28.160602999999998,23.115149,Mine,South Africa,iron ore,NA,NA
ICMM13134,High,Sedibeng Mine,Sedibeng Mine;Sedibeng,-28.192662500000001,23.099288,Mine,South Africa,iron ore,NA,NA
ICMM13135,High,Vale Gongo Soco Mine,Vale Gongo Soco Mine;Gongo Soco,-19.960701499999999,-43.599379,Mine,Brazil,iron ore,NA,NA
ICMM13136,Moderate,MIB Ibirite Mine,NA,-20.122222000000001,-44.102778,Mine,Brazil,iron ore,NA,NA
ICMM13137,Moderate,Mapochs Mine,NA,-25.113889,29.919722,Mine,South Africa,iron ore,NA,NA
ICMM13138,High,NewZim Ripple Creek Kwekwe Mine,NewZim Ripple Creek Kwekwe Mine;Ripple Creek,-19.020197499999998,29.7547905,Mine,Zimbabwe,iron ore,NA,NA
ICMM13139,High,BIMCO Buchwa Mine,BIMCO Buchwa Mine;Buchwa,-20.623425000000001,30.323344,Mine,Zimbabwe,iron ore,NA,NA
ICMM13140,High,JSW Steel Nandi Mine,JSW Steel Nandi Mine;Kartikeyas Sandur Mine;KSMCL Subbarayanahalli Mine;BKG Haddinapade Mine;MSPL Narasimha Mine;MSPL Swamimalai Mine;S.B Halli;Karnataka,15.023416750000001,76.551303,Mine,India,iron ore,manganese,NA
ICMM13141,High,JSW Steel Devadri Mine,JSW Steel Devadri Mine;Devadari;Sandur,15.067372669999999,76.573817,Mine,India,iron ore,manganese,NA
